COMMENT,NRI burma14 autogeneration or parameters for 90 percent load factor
SORT_BY,0
LABEL,NRI
3191.572671,4606
3191.572671,4606
3191.572671,4606
3191.572671,4606
3191.572671,4606
3191.572671,4606
3201.219048,4606
3201.219048,4606
3201.219048,4606
3201.219048,4606
3201.219048,4606
3201.219048,4606
3201.219048,4606
3201.219048,4606
3201.219048,4606
3201.219048,4606
3210.093714,4606
3210.093714,4606
3210.093714,4606
3210.093714,4606
3210.093714,4606
3210.093714,4606
3210.093714,4606
3210.093714,4606
3210.093714,4606
3218.285714,4606
3218.285714,4606
3218.285714,4606
3218.285714,4606
3218.285714,4606
3218.285714,4606
3218.285714,4606
3218.285714,4606
3225.870899,4606
3225.870899,4606
3225.870899,4606
3225.870899,4606
3225.870899,4606
3225.870899,4606
3225.870899,4606
3232.914286,4606
3232.914286,4606
3232.914286,4606
3232.914286,4606
3232.914286,4606
3232.914286,4606
3232.914286,4606
3239.471921,4606
3239.471921,4606
3239.471921,4606
3239.471921,4606
3239.471921,4606
3239.471921,4606
3239.471921,4606
3245.592381,4606
3245.592381,4606
3245.592381,4606
3245.592381,4606
3245.592381,4606
3245.592381,4606
3251.317972,4606
3251.317972,4606
3251.317972,4606
3251.317972,4606
3251.317972,4606
3251.317972,4606
3256.685714,4606
3256.685714,4606
3256.685714,4606
3256.685714,4606
3256.685714,4606
3261.728139,4606
3261.728139,4606
3261.728139,4606
3261.728139,4606
3261.728139,4606
3266.47395,4606
3266.47395,4606
3266.47395,4606
3266.47395,4606
3266.47395,4606
3270.948571,4606
3270.948571,4606
3270.948571,4606
3270.948571,4606
3275.174603,4606
3275.174603,4606
3275.174603,4606
3275.174603,4606
3275.174603,4606
3279.172201,4606
3279.172201,4606
3279.172201,4606
3279.172201,4606
3282.959398,4606
3282.959398,4606
3282.959398,4606
3286.552381,4606
3286.552381,4606
3286.552381,4606
3286.552381,4606
3289.965714,4606
3289.965714,4606
3289.965714,4606
3293.212544,4606
3293.212544,4606
3293.212544,4606
3293.212544,4606
3296.304762,4606
3296.304762,4606
3296.304762,4606
3299.253156,4606
3299.253156,4606
3299.253156,4606
3302.067532,4606
3302.067532,4606
3302.067532,4606
3304.756825,4606
3304.756825,4606
3307.329193,4606
3307.329193,4606
3307.329193,4606
3309.792097,4606
3309.792097,4606
3312.152381,4606
3312.152381,4606
3312.152381,4606
3314.416327,4606
3314.416327,4606
3316.589714,4606
3316.589714,4606
3318.677871,4606
3318.677871,4606
3320.685714,4606
3320.685714,4606
3322.61779,4606
3322.61779,4606
3324.478307,4606
3324.478307,4606
3326.271169,4606
3326.271169,4606
3328,4606
3328,4606
3329.66817,4606
3331.278818,4606
3331.278818,4606
3332.834867,4606
3334.144,4546
3334.144,4546
3338.323592,4546
3338.323592,4546
3338.323592,4546
3338.323592,4546
3342.336,4546
3342.336,4546
3342.336,4546
3342.336,4546
3346.191059,4546
3346.191059,4546
3346.191059,4546
3346.191059,4546
3349.897846,4546
3349.897846,4546
3349.897846,4546
3353.464755,4546
3353.464755,4546
3353.464755,4546
3353.464755,4546
3356.899556,4546
3356.899556,4546
3356.899556,4546
3360.209455,4546
3360.209455,4546
3360.209455,4546
3360.209455,4546
3363.401143,4546
3363.401143,4546
3363.401143,4546
3366.480842,4546
3366.480842,4546
3366.480842,4546
3369.454345,4546
3369.454345,4546
3369.454345,4546
3372.327051,4546
3372.327051,4546
3372.327051,4546
3375.104,4546
3375.104,4546
3375.104,4546
3377.789902,4546
3377.789902,4546
3380.389161,4546
3380.389161,4546
3380.389161,4546
3382.905905,4546
3382.905905,4546
3385.344,4546
3385.344,4546
3385.344,4546
3387.707077,4546
3387.707077,4546
3389.998545,4546
3389.998545,4546
3392.221612,4546
3392.221612,4546
3392.221612,4546
3394.379294,4546
3394.379294,4546
3396.474435,4546
3396.474435,4546
3398.509714,4546
3398.509714,4546
3400.487662,4546
3400.487662,4546
3402.410667,4546
3402.410667,4546
3404.280986,4546
3404.280986,4546
3406.100757,4546
3406.100757,4546
3407.872,4546
3409.596632,4546
3409.596632,4546
3411.276468,4546
3411.276468,4546
3412.913231,4546
3414.508557,4546
3414.508557,4546
3416.064,4546
3416.064,4546
3417.581037,4546
3419.061073,4546
3419.061073,4546
3420.505446,4546
3421.915429,4546
3423.292235,4546
3423.292235,4546
3424.637023,4546
3425.950897,4546
3427.234909,4546
3427.234909,4546
3428.490067,4546
3429.717333,4546
3430.917626,4546
3432.091826,4546
3432.091826,4546
3433.240774,4546
3434.365277,4546
3435.466105,4546
3436.544,4546
3437.59967,4546
3438.633796,4546
3439.64703,4546
3440.64,4546
3441.613307,4546
3442.567529,4546
3443.033766,4602
3444.150857,4602
3445.245827,4602
3446.319328,4602
3447.371983,4602
3448.404396,4602
3449.417143,4602
3450.410782,4602
3451.385848,4602
3452.342857,4602
3453.282307,4602
3454.204675,4602
3455.110425,4602
3456,4602
3457.732331,4602
3458.575901,4602
3459.404926,4602
3460.21978,4602
3461.020823,4602
3462.582857,4602
3463.34451,4602
3464.093677,4602
3465.55576,4602
3466.269257,4602
3467.662542,4602
3468.342857,4602
3469.012625,4602
3470.321483,4602
3471.590977,4602
3472.211514,4602
3473.42521,4602
3474.01877,4602
3475.180267,4602
3476.308815,4602
3477.405794,4602
3478.472512,4602
3479.510204,4602
3480.018533,4602
3481.014857,4602
3482.460504,4602
3483.39318,4602
3484.302093,4602
3485.18814,4602
3486.052174,4602
3487.261138,4561
3488.698331,4561
3489.402838,4561
3490.098194,4561
3491.462164,4561
3492.131117,4561
3493.44378,4561
3494.087805,4561
3495.352002,4561
3496.585366,4561
3497.190835,4561
3498.38002,4561
3499.541059,4561
3500.111334,4561
3501.231991,4561
3502.326885,4561
3503.396896,4561
3504.442861,4561
3505.465583,4561
3506.465827,4561
3507.444327,4561
3508.401783,4561
3509.338869,4561
3510.256226,4561
3511.154472,4561
3512.034197,4561
3513.320292,4561
3514.156147,4561
3515.378894,4561
3516.174079,4561
3517.338046,4561
3518.09546,4561
3519.204786,4561
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
3861.942857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
4681.142857,4287
